DUMMY,DUMMY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,5,0.948842915,0.538030461,0.327291017,0.327291017,0.861358233,0.861358233,0.810524883,0.810524883,0,0,0,0,0,0,0
4,6,3.2684641,1.853344971,1.12741416,1.12741416,2.967107006,2.967107006,2.792002175,2.792002175,0,0,0,0,0,0,0
4,7,2.136193836,1.218421344,0.73789539,0.73789539,1.95161146,1.95161146,0,0,0,0,0,0,0,0,0
4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,8.544515979,8.544515979,8.544515979,5.97726083,5.97726083,5.97726083,2.492327264,2.492327264,2.492327264,0,0,0,0,0,0
5,2,0.254994304,0.254994304,0.254994304,0.878230082,0.878230082,0.878230082,0.245688193,0.245688193,0.245688193,0.467666329,0,0,0,0,0
5,3,1.621316262,1.621316262,1.621316262,3.246994764,3.246994764,3.246994764,1.120394269,1.120394269,1.120394269,2.354258096,0,0,0,0,0
5,4,0.291776689,0.291776689,0.291776689,0.804533666,0.804533666,0.804533666,0.524470659,0.524470659,0.524470659,1.447232741,0,0,0,0,0
5,5,0.175579274,0.175579274,0.175579274,0.261951934,0.261951934,0.261951934,0.105097757,0.105097757,0.105097757,0.74590228,0,0,0,0,0
5,6,1.176324656,1.176324656,1.176324656,1.563162184,1.563162184,1.563162184,0.655594305,0.655594305,0.655594305,3.410004104,3.410004104,0,0,0,0
5,7,0.999251178,0.999251178,0.999251178,1.388020596,1.388020596,1.388020596,0.450026522,0.450026522,0.450026522,1.809280441,1.809280441,0,0,0,0
5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,7.653774603,11.19370431,11.19370431,8.299520278,8.299520278,7.651356218,0,0,0,0,0,0,0,0,0
6,2,3.157496811,3.979188153,3.979188153,4.326913891,4.326913891,3.159225485,3.159225485,2.80838193,2.80838193,2.307527999,2.307527999,0,0,0,0
6,3,5.899426584,2.35058975,2.35058975,2.529895184,2.529895184,2.360192135,2.360192135,2.183986692,2.183986692,1.802137084,1.802137084,0,0,0,0
6,4,0.777473753,3.682654888,3.090209067,2.455662699,1.82111633,1.361562049,0.902007767,1.106601085,1.311194404,0,0,0,0,0,0
6,5,3.130355292,3.897105746,3.700692108,3.50427847,2.977685581,2.451092692,2.153949333,1.856805974,1.830452912,1.80409985,0,0,0,0,0
6,6,2.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1.248881472,1.094075491,1.094075491,0.78255669,0.78255669,1.063313817,1.063313817,0.867434539,0.67155526,0.67155526,1.248881472,0,0,0,0
6,8,0.474445857,0.531182812,0.531182812,0.56034966,0.56034966,1.444437382,1.444437382,0.518984289,0.518984289,0.474445857,0,0,0,0,0
6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1.35079201,1.512327463,1.512327463,1.595368224,1.595368224,4.112449183,4.112449183,1.47759712,1.47759712,1.35079201,0,0,0,0,0
7,2,0.099162477,0.086870722,0.086870722,0.062135808,0.062135808,0.084428214,0.084428214,0.068875197,0.05332218,0.05332218,0.099162477,0,0,0,0
7,3,1.794479741,1.692361661,1.692361661,1.398352013,1.398352013,2.611290757,2.611290757,1.443661026,1.239694321,1.193316994,1.300445054,0,0,0,0
7,4,0.088894645,0.143711036,0.143711036,0.098894123,0.098894123,0.088857196,0.088857196,0.088894645,0,0,0,0,0,0,0
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0,0,0,0,0,0,0,0,0
8,2,0.8584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,0.2294,0.3441,0.4588,0.5735,0.6882,0,0,0,0,0,0,0,0,0,0
8,4,8.1024,8.1024,8.1024,8.1024,8.1024,0,0,0,0,0,0,0,0,0,0
8,5,0.400125,0.400125,0.400125,0.400125,0.400125,0.400125,0.400125,0.400125,0,0,0,0,0,0,0
8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.508466708,0.357061413,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,1.045951147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,0.950116694,0.950116694,0.950116694,0.950116694,0.950116694,0.950116694,0,0,0,0,0,0,0,0,0
9,4,0.814385737,0.814385737,0.814385737,0.814385737,0.814385737,0.814385737,0.814385737,0,0,0,0,0,0,0,0
9,5,1.609656079,1.609656079,1.609656079,1.609656079,1.609656079,1.609656079,1.609656079,0,0,0,0,0,0,0,0
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,1.130758206,0.794054192,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,1.924812398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,5.272195576,5.272195576,5.272195576,5.272195576,5.272195576,5.272195576,5.272195576,0,0,0,0,0,0,0,0
10,4,0.380206412,0.380206412,0.380206412,0.380206412,0.380206412,0.380206412,0.380206412,0,0,0,0,0,0,0,0
10,5,3.355240343,3.355240343,3.355240343,3.355240343,3.355240343,3.355240343,0,0,0,0,0,0,0,0,0
10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0.544666667,0.544666667,0.544666667,0,0,0,0,0,0,0,0,0,0,0,0
11,2,1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,7.416053396,7.416053396,7.416053396,7.416053396,7.416053396,7.416053396,0,0,0,0,0,0,0,0,0
11,4,3.603342438,3.603342438,3.603342438,3.603342438,3.603342438,3.603342438,0,0,0,0,0,0,0,0,0
11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
